job_id,job_title,job_location,search_location,job_posted_date,county,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills
1073.0,Softwar Enginner,Miami,miami,2023-12-24,UK,,64700.17,44.64,MediCare,"SQL, Excel"
2477.0,Software Engineer,San Francisco,san francisco,2024-09-22,Brazil,Monthly,85539.54,17.69,FinEdge,"Python, Leadership, Excel"
556.0,Sales Executive,Atlanta,atlanta,2024-10-27,France,Hourly,,,MediCare,"Communication, Excel"
3300.0,Sales Executive,,,2023-11-21,India,Hourly,,48.88,SmartWare,"SQL, Teamwork, Creativity, Project Management"
4762.0,Software Engineer,Houston,houston,2024-05-13,Nigeria,Hourly,59645.91,88.04,FinEdge,"Excel, Teamwork"
2284.0,HR Manager,,,2023-12-27,Brazil,Annual,49322.1,56.47,EduCore,"Project Management, Python"
2910.0,Sales Executive,San Francisco,san francisco,2023-11-14,Nigeria,Monthly,42596.71,55.82,NextGen Solutions,"Teamwork, Project Management, Power BI, Communication, Python"
3484.0,Sales Executive,Chicago,chicago,2024-11-14,Nigeria,,,56.66,DataBridge,"SQL, Machine Learning"
4620.0,HR Manager,San Francisco,san francisco,2024-12-25,India,Hourly,,20.99,HealthLink,"Leadership, Excel, Creativity"
1057.0,Data Analyst,New York,new york,2025-10-10,India,Hourly,74324.89,61.94,MediCare,"Power BI, Leadership, Python"
4548.0,Data Analyst,Seattle,seattle,2024-01-18,Canada,,116548.25,93.64,DataBridge,"Power BI, Communication, Python, Project Management, Teamwork"
3958.0,data anylst,Chicago,chicago,2025-04-02,Japan,Annual,102577.53,64.54,FinEdge,"Machine Learning, SQL"
1260.0,Data Analyst,Seattle,seattle,2024-01-10,Germany,,104935.72,69.93,DataBridge,"Python, Machine Learning, Excel"
3643.0,Software Engineer,San Francisco,san francisco,2023-12-17,Japan,Monthly,,58.62,MediCare,"Python, Creativity"
4629.0,Nurse,Atlanta,atlanta,2023-11-29,Brazil,,95299.56,,FinEddge,"Creativity, Python"
2962.0,Accountant,Atlanta,atlanta,2024-05-02,France,Hourly,100569.07,18.29,SmartWare,"Python, Leadership, SQL, Excel"
1135.0,Project Manager,New York,new york,2024-11-29,Canada,,96595.83,46.23,MediCare,"Teamwork, Creativity"
4805.0,Teacher,Chicago,chicago,2025-08-06,Nigeria,Hourly,58089.72,63.74,MediCare,"Excel, Machine Learning, SQL"
4861.0,Data Analyst,Chicago,chicago,2025-06-01,Australia,Hourly,95828.49,76.29,DataBridge,"Leadership, Power BI, Teamwork, Machine Learning"
4617.0,HR Manager,Dallas,dallas,2024-01-02,Nigeria,Monthly,84217.81,44.16,FinEddge,"Creativity, Communication, Teamwork, SQL, Python"
38.0,Graphic Designer,Boston,boston,2025-04-08,Canada,Monthly,110848.09,47.73,EduCore,"Leadership, SQL, Communication, Creativity, Machine Learning"
1498.0,Accountant,Seattle,seattle,2025-05-30,Australia,Annual,102859.21,29.17,HealthLink,"Power BI, Excel, Creativity, Project Management, Machine Learning"
4985.0,Teacher,Miami,miami,2025-01-13,India,,,17.5,FinEdge,"Creativity, Teamwork, Python, Project Management"
1200.0,data anylst,Chicago,chicago,2025-09-02,Nigeria,Hourly,,,BrightPath,"Power BI, SQL, Leadership, Communication"
4941.0,Graphic Designer,Boston,boston,2024-01-08,Nigeria,Monthly,110053.08,11.25,Med1Care,"Machine Learning, Power BI, Creativity, Project Management"
3241.0,Sales Executive,Dallas,dallas,2024-07-21,UK,Monthly,107963.2,61.05,DataBridge,"SQL, Power BI, Project Management"
4247.0,Graphic Designer,San Francisco,san francisco,2024-09-11,India,,100841.26,19.24,HealthLink,
1703.0,Software Engineer,Miami,miami,2025-07-12,Nigeria,Monthly,61915.27,82.95,FinEdge,"Teamwork, SQL"
3144.0,Data Analyst,San Francisco,san francisco,2025-07-19,USA,,,,BrightPath,"SQL, Python, Power BI, Communication, Creativity"
2961.0,Teacher,Miami,miami,2025-09-18,Canada,Hourly,54874.81,13.86,BrightPath,"Communication, Teamwork"
1123.0,Project Manager,San Francisco,san francisco,2024-02-18,Brazil,Annual,110834.02,87.58,RetailX,"Leadership, Creativity, Communication, Python, SQL"
235.0,Graphic Designer,San Francisco,san francisco,2024-10-25,Germany,Hourly,76656.65,22.31,EduCore,"Teamwork, Excel, Python"
3148.0,Marketing Specialist,Miami,miami,2025-02-05,Canada,,82366.94,41.22,BrightPath,"Creativity, Power BI"
839.0,HR Manager,Boston,boston,2024-01-20,India,,88106.66,14.93,HealthLink,"Excel, Creativity, Python, Power BI, SQL"
3895.0,Graphic Designer,Atlanta,atlanta,2024-11-26,USA,Monthly,115972.39,,NextGen Solutions,"Python, Excel, SQL"
1061.0,Software Engineer,San Francisco,san francisco,2024-12-08,UK,Monthly,98695.35,,EduCore,
268.0,Graphic Designer,Houston,houston,2025-03-25,Brazil,,,97.17,FinEdge,"Leadership, Python"
2753.0,Software Engineer,Houston,houston,2024-02-27,UK,Annual,57437.78,,BrightPath,"Machine Learning, Project Management"
3361.0,Data Analyst,San Francisco,san francisco,2025-08-19,Canada,Annual,,72.93,HealthLink,"SQL, Creativity, Teamwork"
1897.0,Graphic Designer,Seattle,seattle,2024-10-24,Nigeria,Annual,115208.51,96.75,DataBridge,"Teamwork, Machine Learning, Python"
589.0,HR Manager,San Francisco,san francisco,2024-06-17,UK,Monthly,35341.02,,SmartWare,"Power BI, Excel, Communication, SQL"
4105.0,Nurse,Seattle,seattle,2024-02-06,USA,Monthly,48055.11,87.4,EduCore,"Python, Excel, Creativity, Teamwork"
4971.0,Project Manager,Atlanta,atlanta,2024-09-29,Germany,Monthly,33919.48,16.2,NextGen Solutions,"Creativity, Project Management"
2345.0,Data Analyst,Dallas,DALLAS,2023-12-15,Germany,Hourly,39266.99,39.21,TechNova,"Communication, Creativity, Machine Learning, SQL"
4031.0,Nurse,Seattle,seattle,2023-10-24,USA,,96490.79,97.73,TechN0va,"Python, Excel, Project Management"
1378.0,Teacher,Chicago,CHICAGO,2025-03-18,Germany,Hourly,73890.17,72.54,FinEdge,"Leadership, Power BI, Machine Learning"
3558.0,HR Manager,Atlanta,atlanta,2025-01-17,Brazil,Annual,108335.75,54.45,MediCare,"Teamwork, Excel, Communication, Python"
36.0,Accountant,Dallas,dallas,2024-03-01,Nigeria,Annual,57799.72,81.43,FinEdge,"Python, Communication"
4048.0,Nurse,Atlanta,atlanta,2024-09-18,Canada,Monthly,49195.55,74.55,RetailX,"Power BI, Leadership"
4279.0,Marketing Specialist,New York,new york,2024-02-25,Australia,Monthly,88880.51,19.91,Med1Care,"Power BI, SQL, Python"
3221.0,Nurse,Los Angeles,los angeles,2024-02-28,Germany,Monthly,47163.97,21.98,TechNova,"Teamwork, Power BI"
1256.0,Project Manager,San Francisco,san francisco,2023-11-23,France,Annual,81070.58,42.43,NextGen Solutions,"Teamwork, Excel, Machine Learning, Power BI, Creativity"
359.0,Accountant,Seattle,seattle,2024-06-26,France,Annual,68097.32,81.42,DataBridge,"Leadership, SQL, Communication, Creativity"
46.0,Teacher,San Francisco,san francisco,2024-04-22,Nigeria,,95353.07,53.93,FinEdge,
,Softwar Enginner,Atlanta,atlanta,2025-08-01,Brazil,,40123.67,70.25,FinEdge,"Excel, Power BI"
4531.0,Software Engineer,Seattle,seattle,2024-10-26,Australia,Annual,47622.27,29.21,RetailX,"Creativity, Excel, Teamwork"
876.0,HR Manager,San Francisco,san francisco,2024-11-26,USA,Annual,81273.02,45.43,EduCore,"Teamwork, Creativity, Python, Leadership"
4272.0,Teacher,Seattle,seattle,2025-07-16,Germany,Hourly,85356.96,34.32,EduCore,"Project Management, Machine Learning, Python"
2209.0,Nurse,San Francisco,san francisco,2024-05-03,UK,Annual,36174.48,,EduCore,"Creativity, Project Management"
4093.0,Teacher,Seattle,seattle,2025-08-06,UK,Monthly,93891.19,58.51,FinEdge,"Leadership, Excel, Teamwork, Project Management, Python"
4598.0,Marketing Specialist,Miami,miami,2024-05-31,Canada,Hourly,118266.53,48.5,EduCore,"Leadership, SQL, Creativity"
3768.0,Graphic Designer,Miami,miami,2024-12-17,Australia,,53691.06,83.35,FinEddge,"Communication, Project Management, Excel"
4917.0,Data Analyst,New York,new york,2025-07-04,Germany,Annual,69407.99,18.85,FinEdge,"Machine Learning, Power BI, Communication, Teamwork, Leadership"
3396.0,Software Engineer,Chicago,chicago,2025-01-26,Japan,Monthly,93255.26,,MediCare,"Excel, Machine Learning, Project Management"
629.0,Project Manager,New York,NEW YORK,2025-03-25,Nigeria,Annual,90206.2,80.02,EduCore,"Machine Learning, Creativity"
1793.0,Graphic Designer,Seattle,seattle,2024-10-21,Germany,,36890.82,79.16,NextGen Solutions,"Communication, Power BI, Python, Leadership"
4051.0,Nurse,Dallas,DALLAS,2024-07-13,Unknown,Monthly,39837.63,28.92,DataBridge,"Leadership, Project Management, Python, Creativity"
3543.0,Software Engineer,Atlanta,atlanta,2024-06-05,India,Hourly,31249.95,90.07,TechNova,"Excel, Power BI"
1450.0,Software Engineer,Boston,boston,2024-03-08,USA,Annual,65257.86,39.02,MediCare,"Python, Machine Learning, Excel, Communication"
1228.0,Marketing Specialist,Houston,houston,2025-04-12,France,Annual,,30.85,SmartWare,"Project Management, Creativity, Communication, Machine Learning"
1920.0,Data Analyst,Houston,houston,2024-08-20,Brazil,,62308.8,21.6,FinEdge,"Creativity, Excel, Machine Learning, Leadership"
787.0,Accountant,Seattle,SEATTLE,2025-06-04,Brazil,,43086.61,49.09,RetailX,"Power BI, SQL, Machine Learning"
2174.0,Marketing Specialist,Dallas,dallas,2025-07-08,India,Hourly,115256.72,76.91,FinEdge,"Leadership, Project Management, Creativity"
3231.0,HR Manager,Dallas,dallas,2024-03-14,France,Hourly,114871.78,,TechN0va,"SQL, Communication, Python, Excel"
2790.0,Marketing Specialist,Miami,miami,2024-08-25,UK,Annual,,57.17,FinEdge,
3157.0,Accountant,Chicago,chicago,2025-06-14,India,Annual,31751.87,50.19,TechNova,"Project Management, Communication, Excel, Creativity"
663.0,Accountant,Miami,miami,2023-12-24,Australia,Annual,76615.7,48.49,EduCore,"Python, Project Management, Excel"
2363.0,Graphic Designer,Houston,houston,2024-06-18,India,Annual,112636.8,52.59,TechNova,"Project Management, Teamwork"
3375.0,Sales Executive,New York,new york,2024-05-06,Japan,Monthly,,13.81,FinEdge,"Communication, Power BI"
633.0,Accountant,Atlanta,atlanta,2025-02-16,Unknown,,73550.28,96.52,BrightPath,"Communication, Teamwork"
2593.0,HR Manager,Houston,houston,2024-09-27,Germany,Annual,110573.57,,TechNova,"Machine Learning, SQL, Python, Power BI"
3523.0,Graphic Designer,Houston,houston,2025-02-24,Australia,Monthly,84453.75,23.7,DataBridge,"Creativity, Teamwork, SQL, Excel"
25.0,Softwar Enginner,Chicago,chicago,2024-10-22,France,Monthly,101315.47,18.7,SmartWare,"Project Management, Power BI"
68.0,Sales Executive,Los Angeles,los angeles,2025-06-26,India,Monthly,44170.77,66.84,TechNova,"SQL, Project Management, Excel, Machine Learning"
4142.0,Sales Executive,Boston,boston,2025-01-19,Brazil,Monthly,32635.82,31.32,TechNova,"Excel, Power BI, Communication, Creativity"
3717.0,HR Manager,New York,new york,2025-05-21,UK,,84360.51,,HealthLink,"Excel, Leadership, Power BI"
454.0,Nurse,New York,new york,2024-10-23,Japan,,,91.38,BrightPath,"Machine Learning, Power BI, Project Management, Teamwork, Excel"
2476.0,Sales Executive,Seattle,seattle,2024-06-30,Nigeria,,109094.99,66.74,MediCare,"Python, Machine Learning"
3521.0,Project Manager,Seattle,seattle,2025-04-29,Japan,,86758.27,36.72,SmartWare,"SQL, Communication, Teamwork, Project Management"
3659.0,Sales Executive,Boston,boston,2024-01-09,Australia,,80303.06,89.97,FinEdge,"Leadership, Communication, Machine Learning"
4831.0,Nurse,Houston,HOUSTON,2024-09-13,Japan,Monthly,61168.53,18.15,BrightPath,"Power BI, Teamwork, Communication, Python, Excel"
758.0,Accountant,Dallas,dallas,2025-04-12,Canada,,101331.4,26.32,SmartWare,"Leadership, Machine Learning, Creativity, Python, Power BI"
2218.0,HR Manager,Houston,houston,2025-06-23,Brazil,Hourly,102632.07,26.75,EduCore,"Teamwork, Power BI, Creativity, Python"
4743.0,Software Engineer,Boston,boston,2025-01-31,Germany,Hourly,77477.95,53.8,TechNova,"Machine Learning, Python"
4208.0,Marketing Specialist,San Francisco,san francisco,2024-01-11,Brazil,Annual,75075.41,89.7,FinEdge,"Leadership, SQL, Power BI, Project Management"
4616.0,Graphic Designer,Los Angeles,los angeles,2024-04-23,Nigeria,,44125.21,52.47,MediCare,"Python, Excel, Teamwork, Power BI"
,Software Engineer,Miami,miami,2025-10-09,Nigeria,Monthly,68575.71,66.77,HealthLink,"SQL, Python, Project Management"
4081.0,Teacher,Atlanta,atlanta,2024-10-14,USA,Monthly,69824.48,,EduCore,"Excel, Leadership, Machine Learning, Communication, Project Management"
1929.0,Teacher,Dallas,dallas,2024-02-23,Nigeria,,,45.6,BrightPath,"Power BI, Python, Project Management"
978.0,Nurse,Boston,boston,2024-04-22,Canada,Annual,61438.3,77.63,NextGen Solutions,"Communication, Teamwork, Creativity, Power BI, Python"
1054.0,Softwar Enginner,San Francisco,san francisco,2024-03-12,Australia,Hourly,64631.35,,RetailX,"Communication, Creativity, SQL, Machine Learning"
4035.0,Marketing Specialist,Dallas,dallas,2025-07-11,Canada,,,86.3,TechNova,"Leadership, Creativity"
1750.0,Sales Executive,Dallas,dallas,2025-06-01,Canada,,91699.05,29.67,EduCore,"Creativity, Power BI, Machine Learning, Excel"
3787.0,Accountant,Chicago,chicago,2025-04-30,Japan,,119871.6,19.61,FinEddge,"Power BI, Communication, Machine Learning"
4333.0,Accountant,Seattle,seattle,2025-05-01,UK,Monthly,89548.52,45.01,HealthLink,"Excel, Machine Learning, SQL, Project Management"
406.0,Project Manager,San Francisco,san francisco,2024-02-02,Germany,Monthly,117984.49,60.19,HealthLink,"Communication, Machine Learning, Project Management"
2747.0,HR Manager,Chicago,chicago,2024-01-28,Brazil,,,,SmartWare,"Leadership, SQL"
894.0,Marketing Specialist,Chicago,chicago,2025-02-24,USA,Hourly,84085.74,78.68,TechNova,"Teamwork, Power BI, Python, Machine Learning, Project Management"
1807.0,Marketing Specialist,Miami,miami,2023-11-08,Canada,Hourly,,10.03,DataBridge,"Teamwork, Power BI, Excel"
4960.0,Project Manager,Chicago,chicago,2025-04-27,Japan,Annual,,43.97,FinEdge,
3784.0,Project Manager,San Francisco,san francisco,2024-01-07,Nigeria,Monthly,38665.88,95.2,MediCare,"Leadership, Communication, Creativity, Python, Project Management"
1370.0,Sales Executive,Chicago,chicago,2024-01-25,Japan,Monthly,75063.92,94.59,HealthLink,"Power BI, Leadership"
3812.0,Nurse,Seattle,seattle,2024-05-04,USA,Annual,107207.11,60.88,RetailX,"Teamwork, Project Management, Machine Learning, Power BI"
4897.0,Graphic Designer,Houston,houston,2024-01-04,Germany,Hourly,110563.08,40.51,DataBridge,"Machine Learning, Communication, SQL, Excel"
470.0,Data Analyst,San Francisco,san francisco,2024-09-30,UK,Monthly,70279.9,73.6,RetailX,"Leadership, Teamwork"
3681.0,Softwar Enginner,San Francisco,san francisco,2025-05-09,UK,Annual,104295.79,,TechN0va,"Creativity, Python, Power BI, SQL, Teamwork"
5000.0,Project Manager,Boston,boston,2025-03-13,Japan,Monthly,,22.96,BrightPath,"Project Management, Leadership, Power BI, Communication, Python"
4328.0,HR Manager,Seattle,seattle,2024-01-20,France,,,22.26,DataBridge,"Python, Creativity, Excel, Teamwork, Machine Learning"
2196.0,Accuntant,Dallas,DALLAS,2025-07-23,Nigeria,,,90.38,RetailX,"Project Management, Teamwork, SQL, Creativity"
3718.0,Accountant,Atlanta,atlanta,2024-07-28,Canada,Monthly,84536.65,10.14,MediCare,"SQL, Machine Learning, Python, Teamwork, Power BI"
4275.0,HR Manager,Miami,miami,2025-03-03,France,Annual,31936.84,21.05,MediCare,"Leadership, Project Management, Python, Teamwork, Machine Learning"
4168.0,Graphic Designer,Seattle,seattle,2025-01-14,USA,Monthly,106566.92,83.67,NextGen Solutions,"Power BI, SQL"
4240.0,Graphic Designer,Atlanta,atlanta,2025-01-01,Germany,Hourly,76743.76,,MediCare,"Leadership, Power BI, Project Management"
2809.0,Marketing Specialist,San Francisco,san francisco,2025-04-21,Brazil,,96637.31,,NextGen Solutions,"Excel, Leadership, Communication, Machine Learning"
1782.0,Software Engineer,Seattle,seattle,2025-02-13,Australia,Annual,95004.35,15.68,HealthLink,"Project Management, Machine Learning, Creativity, Leadership, SQL"
4597.0,Accountant,Atlanta,atlanta,2024-04-23,France,Hourly,74461.74,82.09,HealthLink,"Teamwork, Communication, Python"
3246.0,Project Manager,,,2025-01-27,UK,Annual,59856.22,,TechNova,"Python, Communication, SQL, Leadership"
256.0,Marketing Specialist,Miami,miami,2025-10-04,France,,85673.38,59.69,BrightPath,"SQL, Creativity"
1927.0,Software Engineer,Atlanta,atlanta,2024-12-01,UK,Annual,70091.93,66.4,TechN0va,"Python, Teamwork"
1213.0,Accountant,Atlanta,atlanta,2024-01-03,USA,Monthly,117140.17,47.6,TechNova,"Python, Communication, Project Management, Excel, SQL"
2911.0,HR Manager,Houston,houston,2024-11-22,Japan,Annual,112523.87,,SmartWare,"Creativity, Communication, Power BI"
4614.0,HR Manager,San Francisco,san francisco,2023-11-30,Brazil,,31723.6,92.49,DataBridge,"Teamwork, Power BI, Leadership"
304.0,Teacher,Seattle,seattle,2024-12-27,USA,Annual,96743.19,84.17,SmartWare,"Python, Power BI, Excel, Project Management, Leadership"
540.0,Teacher,San Francisco,san francisco,2025-07-27,Germany,Monthly,112419.87,35.11,HealthLink,"Excel, Python, Machine Learning, Power BI, Project Management"
467.0,Project Manager,Miami,miami,2024-11-11,Germany,Annual,38200.79,83.96,NextGen Solutions,"Machine Learning, Leadership, SQL, Creativity"
1319.0,Graphic Designer,Boston,boston,2023-12-15,India,,,,SmartWare,"Project Management, Machine Learning"
2636.0,Accountant,Dallas,dallas,2024-09-22,UK,Annual,36010.5,46.41,MediCare,"Python, SQL"
945.0,HR Manager,San Francisco,SAN FRANCISCO,2025-06-27,Brazil,,102845.8,83.52,FinEdge,"Power BI, Teamwork"
3291.0,HR Manager,Dallas,dallas,2023-12-17,Australia,Annual,109643.84,74.9,FinEdge,"Teamwork, Communication, Excel, Machine Learning, Project Management"
1205.0,Project Manager,Atlanta,atlanta,2024-04-06,Germany,,31695.46,19.77,TechNova,"Leadership, Communication, Excel"
2267.0,Nurse,San Francisco,san francisco,2025-04-19,Japan,Monthly,62806.99,86.26,SmartWare,"Communication, Creativity, Project Management, Excel, Machine Learning"
4233.0,Data Analyst,Miami,miami,2025-01-24,Nigeria,Monthly,88363.58,10.97,TechN0va,"Creativity, Leadership, Teamwork, Power BI"
2473.0,Graphic Designer,San Francisco,SAN FRANCISCO,2025-08-24,India,Monthly,36382.66,96.11,BrightPath,"Python, Leadership"
3510.0,Data Analyst,Los Angeles,los angeles,2024-05-10,Canada,Annual,,91.2,TechNova,"Project Management, Power BI"
3404.0,Accuntant,Chicago,chicago,2025-10-05,India,,59837.8,11.04,RetailX,"SQL, Python, Teamwork, Power BI"
2077.0,Sales Executive,Los Angeles,los angeles,2024-12-06,India,Hourly,47053.37,98.98,EduCore,"Communication, Excel, Python, Power BI"
1705.0,HR Manager,Seattle,seattle,2024-04-06,Australia,Monthly,31679.41,80.12,SmartWare,"Project Management, Teamwork, Creativity"
3247.0,Graphic Designer,Los Angeles,los angeles,2025-05-11,Australia,Annual,60285.31,30.12,DataBridge,"Teamwork, Python, Machine Learning, Project Management, Excel"
788.0,Project Manager,Seattle,seattle,2025-02-11,Nigeria,Hourly,59596.41,,DataBridge,"Creativity, Machine Learning, Excel"
825.0,Graphic Designer,Atlanta,atlanta,2024-11-03,Canada,,37198.42,47.04,DataBridge,"Machine Learning, Communication"
779.0,Nurse,Boston,boston,2024-09-07,Germany,,78510.8,,TechNova,"Excel, SQL"
35.0,Sales Executive,New York,new york,2025-01-16,Nigeria,,74686.75,11.4,NextGen Solutions,"Python, SQL"
180.0,Accountant,Houston,houston,2024-05-22,France,,31163.47,11.88,HealthLink,"Teamwork, Creativity, Excel"
3433.0,Teacher,Chicago,chicago,2023-10-28,Australia,Annual,90412.73,31.13,MediCare,"Communication, Leadership, Creativity, Power BI, Project Management"
