job_id,job_title,job_title_short,job_location,search_location,job_posted_date,county,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills
185,Marketing Specialist,Marketing,Chicago,"Chicago, USA",2025-07-15,Cook County,Yearly,86358.63,41.52,SkyNet Ltd,"AutoCAD, SolidWorks"
186,Software Engineer,Software,New York,"New York, USA",2025-09-15,Cook County,Hourly,43677.63,21.0,NextGen Corp,"Python, SQL, Excel"
187,Mechanical Engineer,Mechanical,Los Angeles,"Los Angeles, USA",2025-07-22,Los Angeles County,Hourly,132628.85,63.76,GreenWorks,"Accounting, QuickBooks, Excel"
188,Data Analyst,Data,Houston,"Houston, USA",2024-12-27,Los Angeles County,Hourly,105553.98,50.75,Techify,"Photoshop, Illustrator"
189,Customer Support Representative,Customer,Los Angeles,"Los Angeles, USA",2025-05-31,Kings County,Hourly,139384.73,67.01,SoftHub,"Accounting, QuickBooks, Excel"
190,Graphic Designer,Graphic,Los Angeles,"Los Angeles, USA",2024-11-24,King County,Hourly,54327.25,26.12,BrightPath,"JavaScript, React, Node.js"
191,Marketing Specialist,Marketing,Chicago,"Chicago, USA",2025-10-03,King County,Yearly,117132.49,56.31,NextGen Corp,"SEO, Google Ads, Analytics"
192,Data Analyst,Data,Chicago,"Chicago, USA",2024-12-07,Harris County,Yearly,78794.36,37.88,Techify,"JavaScript, React, Node.js"
193,Customer Support Representative,Customer,Seattle,"Seattle, USA",2024-10-16,Harris County,Hourly,43987.78,21.15,SoftHub,"SEO, Google Ads, Analytics"
194,Financial Analyst,Financial,Chicago,"Chicago, USA",2025-01-20,Los Angeles County,Yearly,130416.04,62.7,SkyNet Ltd,"Accounting, QuickBooks, Excel"
195,Project Manager,Project,Seattle,"Seattle, USA",2024-12-24,Cook County,Yearly,84727.56,40.73,SoftHub,"Customer Service, Communication"
196,Graphic Designer,Graphic,San Francisco,"San Francisco, USA",2025-06-09,Kings County,Hourly,127741.08,61.41,GreenWorks,"Customer Service, Communication"
197,Graphic Designer,Graphic,Seattle,"Seattle, USA",2025-01-08,Los Angeles County,Hourly,85182.01,40.95,SoftHub,"AutoCAD, SolidWorks"
198,Customer Support Representative,Customer,Los Angeles,"Los Angeles, USA",2024-12-19,Los Angeles County,Yearly,123519.55,59.38,GreenWorks,"Customer Service, Communication"
199,Project Manager,Project,Seattle,"Seattle, USA",2024-10-15,Kings County,Hourly,137504.69,66.11,SkyNet Ltd,"Customer Service, Communication"
200,Web Developer,Web,San Francisco,"San Francisco, USA",2024-12-21,Kings County,Yearly,96134.66,46.22,BrightPath,"Customer Service, Communication"
201,Graphic Designer,Graphic,Houston,"Houston, USA",2024-12-29,Los Angeles County,Hourly,138817.49,66.74,NextGen Corp,"Python, SQL, Excel"
202,Project Manager,Project,San Francisco,"San Francisco, USA",2025-01-20,King County,Hourly,127160.57,61.13,Techify,"Photoshop, Illustrator"
203,Financial Analyst,Financial,Houston,"Houston, USA",2024-11-12,Cook County,Yearly,127115.51,61.11,SoftHub,"AutoCAD, SolidWorks"
204,Mechanical Engineer,Mechanical,San Francisco,"San Francisco, USA",2024-11-04,Kings County,Yearly,111650.87,53.68,DataNest,"Customer Service, Communication"
205,Marketing Specialist,Marketing,New York,"New York, USA",2025-01-07,Los Angeles County,Hourly,142314.46,68.42,DataNest,"SEO, Google Ads, Analytics"
206,Mechanical Engineer,Mechanical,New York,"New York, USA",2024-11-01,Cook County,Hourly,102585.7,49.32,DataNest,"Photoshop, Illustrator"
207,Web Developer,Web,Austin,"Austin, USA",2024-12-10,Los Angeles County,Hourly,58279.77,28.02,NextGen Corp,"Photoshop, Illustrator"
208,Customer Support Representative,Customer,San Francisco,"San Francisco, USA",2025-03-11,Harris County,Hourly,124709.76,59.96,NextGen Corp,"Accounting, QuickBooks, Excel"
209,Mechanical Engineer,Mechanical,New York,"New York, USA",2024-12-17,Harris County,Hourly,117740.66,56.61,SoftHub,"JavaScript, React, Node.js"
210,Financial Analyst,Financial,Seattle,"Seattle, USA",2025-09-12,Kings County,Hourly,48711.49,23.42,NextGen Corp,"Accounting, QuickBooks, Excel"
211,Electrical Technician,Electrical,Seattle,"Seattle, USA",2025-06-11,King County,Yearly,75781.0,36.43,SoftHub,"Python, SQL, Excel"
212,Project Manager,Project,Los Angeles,"Los Angeles, USA",2025-07-09,Harris County,Yearly,101373.46,48.74,SoftHub,"AutoCAD, SolidWorks"
213,Data Analyst,Data,New York,"New York, USA",2025-06-24,Los Angeles County,Yearly,139742.79,67.18,SoftHub,"AutoCAD, SolidWorks"
214,Web Developer,Web,San Francisco,"San Francisco, USA",2025-05-21,Cook County,Hourly,80189.68,38.55,Techify,"Accounting, QuickBooks, Excel"
215,Customer Support Representative,Customer,Los Angeles,"Los Angeles, USA",2025-02-05,Los Angeles County,Hourly,61887.13,29.75,NextGen Corp,"Accounting, QuickBooks, Excel"
216,Graphic Designer,Graphic,Chicago,"Chicago, USA",2025-04-24,Kings County,Yearly,95871.94,46.09,BrightPath,"Python, SQL, Excel"
217,Software Engineer,Software,New York,"New York, USA",2025-01-15,Kings County,Yearly,103555.8,49.79,NextGen Corp,"Python, SQL, Excel"
218,Data Analyst,Data,Chicago,"Chicago, USA",2025-04-09,Cook County,Hourly,130345.64,62.67,SoftHub,"SEO, Google Ads, Analytics"
219,Project Manager,Project,Houston,"Houston, USA",2025-07-20,Harris County,Hourly,54237.63,26.08,BrightPath,"Photoshop, Illustrator"
220,Mechanical Engineer,Mechanical,Chicago,"Chicago, USA",2025-04-23,Los Angeles County,Yearly,103276.58,49.65,NextGen Corp,"AutoCAD, SolidWorks"
221,Data Analyst,Data,Austin,"Austin, USA",2024-10-24,Harris County,Yearly,60013.69,28.85,SkyNet Ltd,"Photoshop, Illustrator"
222,Web Developer,Web,San Francisco,"San Francisco, USA",2025-02-03,Los Angeles County,Hourly,95245.33,45.79,DataNest,"Customer Service, Communication"
223,Project Manager,Project,Austin,"Austin, USA",2025-01-16,Harris County,Yearly,104665.96,50.32,GreenWorks,"Accounting, QuickBooks, Excel"
224,Graphic Designer,Graphic,Houston,"Houston, USA",2025-07-03,Kings County,Yearly,67291.62,32.35,GreenWorks,"Customer Service, Communication"
225,Software Engineer,Software,Austin,"Austin, USA",2024-10-17,King County,Yearly,44725.54,21.5,BrightPath,"Python, SQL, Excel"
226,Web Developer,Web,Chicago,"Chicago, USA",2024-12-14,Kings County,Hourly,104268.07,50.13,GreenWorks,"JavaScript, React, Node.js"
227,Project Manager,Project,San Francisco,"San Francisco, USA",2025-05-25,King County,Hourly,98698.42,47.45,Techify,"AutoCAD, SolidWorks"
228,Marketing Specialist,Marketing,New York,"New York, USA",2025-03-11,Harris County,Yearly,107391.35,51.63,GreenWorks,"Photoshop, Illustrator"
229,Mechanical Engineer,Mechanical,Chicago,"Chicago, USA",2025-01-05,King County,Hourly,63856.53,30.7,BrightPath,"Accounting, QuickBooks, Excel"
230,Project Manager,Project,Austin,"Austin, USA",2024-11-18,King County,Hourly,135895.38,65.33,DataNest,"SEO, Google Ads, Analytics"
231,Web Developer,Web,New York,"New York, USA",2025-07-22,Los Angeles County,Hourly,89441.21,43.0,SkyNet Ltd,"AutoCAD, SolidWorks"
232,Customer Support Representative,Customer,New York,"New York, USA",2025-03-19,Kings County,Hourly,40009.61,19.24,SoftHub,"JavaScript, React, Node.js"
233,Mechanical Engineer,Mechanical,Houston,"Houston, USA",2024-12-25,Los Angeles County,Hourly,81434.79,39.15,Techify,"Customer Service, Communication"
234,Customer Support Representative,Customer,San Francisco,"San Francisco, USA",2025-01-31,Cook County,Hourly,80316.52,38.61,NextGen Corp,"SEO, Google Ads, Analytics"
235,Graphic Designer,Graphic,Los Angeles,"Los Angeles, USA",2025-07-25,King County,Hourly,128002.76,61.54,BrightPath,"Customer Service, Communication"
236,Mechanical Engineer,Mechanical,Chicago,"Chicago, USA",2025-03-21,Cook County,Hourly,101708.29,48.9,BrightPath,"SEO, Google Ads, Analytics"
237,Electrical Technician,Electrical,Los Angeles,"Los Angeles, USA",2025-01-01,Kings County,Yearly,96452.11,46.37,SkyNet Ltd,"AutoCAD, SolidWorks"
238,Graphic Designer,Graphic,Austin,"Austin, USA",2025-06-15,Los Angeles County,Yearly,112115.31,53.9,GreenWorks,"SEO, Google Ads, Analytics"
239,Mechanical Engineer,Mechanical,Austin,"Austin, USA",2024-11-10,King County,Hourly,46718.19,22.46,GreenWorks,"JavaScript, React, Node.js"
240,Software Engineer,Software,Chicago,"Chicago, USA",2025-05-19,Los Angeles County,Yearly,82893.46,39.85,GreenWorks,"Customer Service, Communication"
241,Marketing Specialist,Marketing,Seattle,"Seattle, USA",2025-05-13,Los Angeles County,Yearly,139033.65,66.84,BrightPath,"AutoCAD, SolidWorks"
242,Mechanical Engineer,Mechanical,New York,"New York, USA",2025-05-06,Harris County,Yearly,46121.47,22.17,DataNest,"Photoshop, Illustrator"
243,Financial Analyst,Financial,New York,"New York, USA",2025-04-03,Cook County,Yearly,115633.06,55.59,DataNest,"SEO, Google Ads, Analytics"
244,Mechanical Engineer,Mechanical,Los Angeles,"Los Angeles, USA",2025-02-13,Los Angeles County,Yearly,105937.63,50.93,DataNest,"Accounting, QuickBooks, Excel"
245,Marketing Specialist,Marketing,Los Angeles,"Los Angeles, USA",2025-05-21,Kings County,Yearly,147635.11,70.98,DataNest,"Customer Service, Communication"
246,Data Analyst,Data,New York,"New York, USA",2024-12-14,Cook County,Hourly,140212.42,67.41,Techify,"Python, SQL, Excel"
247,Mechanical Engineer,Mechanical,Houston,"Houston, USA",2024-10-28,Harris County,Yearly,58456.24,28.1,DataNest,"Accounting, QuickBooks, Excel"
248,Electrical Technician,Electrical,New York,"New York, USA",2025-02-07,Kings County,Hourly,75250.91,36.18,SkyNet Ltd,"SEO, Google Ads, Analytics"
249,Marketing Specialist,Marketing,Austin,"Austin, USA",2025-03-21,Harris County,Yearly,139388.1,67.01,SkyNet Ltd,"SEO, Google Ads, Analytics"
250,Marketing Specialist,Marketing,Seattle,"Seattle, USA",2025-08-19,Kings County,Yearly,145434.85,69.92,DataNest,"SEO, Google Ads, Analytics"
251,Marketing Specialist,Marketing,Seattle,"Seattle, USA",2025-10-02,Kings County,Yearly,56302.46,27.07,NextGen Corp,"Photoshop, Illustrator"
252,Data Analyst,Data,Los Angeles,"Los Angeles, USA",2025-05-07,Cook County,Hourly,129422.85,62.22,GreenWorks,"JavaScript, React, Node.js"
253,Software Engineer,Software,San Francisco,"San Francisco, USA",2025-07-27,King County,Hourly,44848.31,21.56,BrightPath,"Python, SQL, Excel"
254,Electrical Technician,Electrical,Los Angeles,"Los Angeles, USA",2024-11-10,King County,Yearly,77306.87,37.17,NextGen Corp,"AutoCAD, SolidWorks"
255,Graphic Designer,Graphic,San Francisco,"San Francisco, USA",2025-07-12,Cook County,Yearly,123033.59,59.15,SoftHub,"Python, SQL, Excel"
256,Project Manager,Project,Los Angeles,"Los Angeles, USA",2025-03-20,Harris County,Yearly,97303.42,46.78,Techify,"JavaScript, React, Node.js"
257,Data Analyst,Data,Austin,"Austin, USA",2025-06-05,Kings County,Hourly,104767.84,50.37,GreenWorks,"Python, SQL, Excel"
258,Software Engineer,Software,San Francisco,"San Francisco, USA",2025-02-25,Kings County,Yearly,90696.31,43.6,SoftHub,"JavaScript, React, Node.js"
259,Customer Support Representative,Customer,San Francisco,"San Francisco, USA",2025-07-13,Kings County,Yearly,103084.14,49.56,BrightPath,"AutoCAD, SolidWorks"
260,Project Manager,Project,Los Angeles,"Los Angeles, USA",2025-04-26,Harris County,Yearly,110247.46,53.0,DataNest,"AutoCAD, SolidWorks"
261,Data Analyst,Data,Austin,"Austin, USA",2025-06-11,Kings County,Hourly,127680.53,61.38,BrightPath,"SEO, Google Ads, Analytics"
262,Electrical Technician,Electrical,San Francisco,"San Francisco, USA",2025-02-01,Kings County,Yearly,89220.94,42.89,SoftHub,"Python, SQL, Excel"
263,Web Developer,Web,Austin,"Austin, USA",2025-07-14,Kings County,Hourly,129613.33,62.31,BrightPath,"JavaScript, React, Node.js"
264,Graphic Designer,Graphic,Austin,"Austin, USA",2025-07-01,Cook County,Hourly,121268.12,58.3,SoftHub,"Accounting, QuickBooks, Excel"
265,Customer Support Representative,Customer,Seattle,"Seattle, USA",2025-06-20,Harris County,Yearly,108980.11,52.39,GreenWorks,"JavaScript, React, Node.js"
266,Web Developer,Web,Chicago,"Chicago, USA",2024-10-15,Harris County,Yearly,119257.1,57.34,DataNest,"Customer Service, Communication"
267,Software Engineer,Software,Austin,"Austin, USA",2025-02-14,Harris County,Hourly,77252.98,37.14,SkyNet Ltd,"Photoshop, Illustrator"
268,Project Manager,Project,Chicago,"Chicago, USA",2025-04-27,King County,Yearly,60067.0,28.88,NextGen Corp,"JavaScript, React, Node.js"
269,Project Manager,Project,Chicago,"Chicago, USA",2025-04-10,Kings County,Hourly,117035.94,56.27,NextGen Corp,"Photoshop, Illustrator"
270,Mechanical Engineer,Mechanical,New York,"New York, USA",2024-11-27,Cook County,Yearly,55278.49,26.58,GreenWorks,"AutoCAD, SolidWorks"
271,Data Analyst,Data,San Francisco,"San Francisco, USA",2024-11-20,Cook County,Hourly,139004.64,66.83,BrightPath,"Customer Service, Communication"
272,Marketing Specialist,Marketing,San Francisco,"San Francisco, USA",2025-02-07,Harris County,Yearly,112699.19,54.18,DataNest,"Python, SQL, Excel"
273,Electrical Technician,Electrical,Chicago,"Chicago, USA",2024-11-17,Harris County,Yearly,144431.96,69.44,DataNest,"JavaScript, React, Node.js"
274,Data Analyst,Data,Houston,"Houston, USA",2025-04-02,King County,Yearly,121498.0,58.41,GreenWorks,"Accounting, QuickBooks, Excel"
275,Data Analyst,Data,Austin,"Austin, USA",2024-12-05,Kings County,Yearly,118137.7,56.8,NextGen Corp,"SEO, Google Ads, Analytics"
276,Electrical Technician,Electrical,Seattle,"Seattle, USA",2025-05-23,Harris County,Hourly,114195.71,54.9,SoftHub,"SEO, Google Ads, Analytics"
277,Data Analyst,Data,Houston,"Houston, USA",2025-06-24,King County,Yearly,59861.92,28.78,GreenWorks,"JavaScript, React, Node.js"
278,Data Analyst,Data,Seattle,"Seattle, USA",2025-05-04,Harris County,Yearly,40207.24,19.33,Techify,"Customer Service, Communication"
279,Electrical Technician,Electrical,Houston,"Houston, USA",2025-07-20,Cook County,Yearly,45402.7,21.83,Techify,"SEO, Google Ads, Analytics"
280,Financial Analyst,Financial,New York,"New York, USA",2025-05-27,King County,Hourly,83241.67,40.02,Techify,"Photoshop, Illustrator"
281,Financial Analyst,Financial,Los Angeles,"Los Angeles, USA",2025-03-27,Kings County,Yearly,75365.61,36.23,Techify,"Accounting, QuickBooks, Excel"
282,Marketing Specialist,Marketing,Chicago,"Chicago, USA",2025-01-18,King County,Yearly,135542.03,65.16,SkyNet Ltd,"Customer Service, Communication"
283,Data Analyst,Data,Austin,"Austin, USA",2025-10-11,Kings County,Yearly,143896.03,69.18,SoftHub,"Python, SQL, Excel"
284,Financial Analyst,Financial,New York,"New York, USA",2025-07-21,Los Angeles County,Yearly,107679.46,51.77,SoftHub,"JavaScript, React, Node.js"
285,Project Manager,Project,Houston,"Houston, USA",2025-05-29,Los Angeles County,Hourly,136460.21,65.61,SkyNet Ltd,"SEO, Google Ads, Analytics"
286,Web Developer,Web,Austin,"Austin, USA",2025-09-13,Los Angeles County,Hourly,124094.32,59.66,NextGen Corp,"SEO, Google Ads, Analytics"
287,Software Engineer,Software,Seattle,"Seattle, USA",2025-02-20,Los Angeles County,Hourly,67419.32,32.41,GreenWorks,"JavaScript, React, Node.js"
288,Graphic Designer,Graphic,Los Angeles,"Los Angeles, USA",2025-01-25,Kings County,Yearly,105125.43,50.54,SkyNet Ltd,"Accounting, QuickBooks, Excel"
289,Graphic Designer,Graphic,New York,"New York, USA",2025-10-01,Harris County,Yearly,140398.1,67.5,BrightPath,"Photoshop, Illustrator"
290,Web Developer,Web,San Francisco,"San Francisco, USA",2024-12-29,Harris County,Hourly,74744.92,35.94,BrightPath,"JavaScript, React, Node.js"
291,Financial Analyst,Financial,Austin,"Austin, USA",2025-08-09,Los Angeles County,Yearly,101662.06,48.88,BrightPath,"SEO, Google Ads, Analytics"
292,Electrical Technician,Electrical,San Francisco,"San Francisco, USA",2025-08-15,Los Angeles County,Hourly,40973.32,19.7,BrightPath,"Python, SQL, Excel"
293,Project Manager,Project,San Francisco,"San Francisco, USA",2024-12-07,Harris County,Hourly,71081.92,34.17,NextGen Corp,"JavaScript, React, Node.js"
294,Marketing Specialist,Marketing,Seattle,"Seattle, USA",2025-04-14,Cook County,Yearly,41430.37,19.92,Techify,"JavaScript, React, Node.js"
295,Customer Support Representative,Customer,Houston,"Houston, USA",2025-01-31,Cook County,Yearly,47483.17,22.83,SkyNet Ltd,"Customer Service, Communication"
296,Software Engineer,Software,Los Angeles,"Los Angeles, USA",2024-11-27,Los Angeles County,Yearly,136582.46,65.66,NextGen Corp,"Customer Service, Communication"
297,Data Analyst,Data,Austin,"Austin, USA",2025-07-12,Kings County,Yearly,77599.56,37.31,Techify,"AutoCAD, SolidWorks"
298,Graphic Designer,Graphic,Los Angeles,"Los Angeles, USA",2025-03-09,Harris County,Hourly,111258.88,53.49,Techify,"SEO, Google Ads, Analytics"
299,Graphic Designer,Graphic,Austin,"Austin, USA",2025-05-02,Harris County,Yearly,122962.43,59.12,SkyNet Ltd,"Photoshop, Illustrator"
300,Data Analyst,Data,Houston,"Houston, USA",2025-01-15,Harris County,Hourly,89935.69,43.24,NextGen Corp,"JavaScript, React, Node.js"
301,Customer Support Representative,Customer,San Francisco,"San Francisco, USA",2025-09-25,Harris County,Yearly,120280.67,57.83,SoftHub,"SEO, Google Ads, Analytics"
302,Data Analyst,Data,Austin,"Austin, USA",2025-09-16,King County,Yearly,142996.06,68.75,SkyNet Ltd,"AutoCAD, SolidWorks"
303,Software Engineer,Software,New York,"New York, USA",2025-03-27,Kings County,Hourly,97285.63,46.77,NextGen Corp,"SEO, Google Ads, Analytics"
304,Customer Support Representative,Customer,Seattle,"Seattle, USA",2025-08-08,Kings County,Hourly,103950.84,49.98,DataNest,"Accounting, QuickBooks, Excel"
305,Electrical Technician,Electrical,San Francisco,"San Francisco, USA",2024-12-15,Kings County,Yearly,69113.46,33.23,DataNest,"Python, SQL, Excel"
306,Marketing Specialist,Marketing,San Francisco,"San Francisco, USA",2025-05-28,Los Angeles County,Yearly,139274.92,66.96,BrightPath,"Photoshop, Illustrator"
307,Mechanical Engineer,Mechanical,Houston,"Houston, USA",2024-12-15,King County,Yearly,110963.43,53.35,NextGen Corp,"Customer Service, Communication"
308,Mechanical Engineer,Mechanical,Austin,"Austin, USA",2025-10-04,Los Angeles County,Hourly,92484.7,44.46,DataNest,"SEO, Google Ads, Analytics"
309,Web Developer,Web,Austin,"Austin, USA",2025-04-26,Los Angeles County,Hourly,90076.45,43.31,NextGen Corp,"SEO, Google Ads, Analytics"
310,Marketing Specialist,Marketing,San Francisco,"San Francisco, USA",2025-01-22,Cook County,Yearly,83696.81,40.24,SkyNet Ltd,"AutoCAD, SolidWorks"
311,Data Analyst,Data,Austin,"Austin, USA",2025-08-10,Cook County,Yearly,105953.07,50.94,Techify,"Python, SQL, Excel"
312,Data Analyst,Data,Chicago,"Chicago, USA",2024-12-13,Cook County,Hourly,117939.76,56.7,BrightPath,"Photoshop, Illustrator"
313,Marketing Specialist,Marketing,Los Angeles,"Los Angeles, USA",2025-08-26,Los Angeles County,Hourly,94130.86,45.26,NextGen Corp,"Photoshop, Illustrator"
314,Financial Analyst,Financial,Houston,"Houston, USA",2025-02-05,Cook County,Yearly,45690.2,21.97,GreenWorks,"JavaScript, React, Node.js"
315,Data Analyst,Data,New York,"New York, USA",2025-05-08,Los Angeles County,Hourly,130946.12,62.95,Techify,"SEO, Google Ads, Analytics"
